trial_id,score,mean_pnl,total_pnl,mean_sharpe,mean_fills,mean_fill_rate,n_days,n_errors,param_gamma,param_glft_kappa,param_min_spread_bps,param_max_inventory
107,-19.604166800000037,-19.604166800000037,-294.06250200000056,-0.8619961034388979,273.93333333333334,0.005459211074449177,15,0,76.55895637188544,189.7522731572047,4.693637286700361,24.39682365745094
122,-22.129489333333357,-22.129489333333357,-331.94234000000034,-0.5553756193283544,245.8,0.009084115096503368,15,0,88.51912954848443,246.4131800706195,8.718282828309242,57.039362483885554
147,-26.69223973333301,-26.69223973333301,-400.3835959999952,-0.35397003623486545,8744.866666666667,0.330010355863203,15,0,905.5065030797062,2576.9406241869597,4.714811257127323,63.98668832540839
3,-27.367054999999713,-27.367054999999713,-410.5058249999957,-0.7486697824582859,7539.733333333334,0.30590476474349476,15,0,254.92131067317882,663.6476323516941,4.409396711855833,47.09867895936558
42,-27.484957999999796,-27.484957999999796,-412.27436999999696,-1.4551454597585531,6145.466666666666,0.26266962570215113,15,0,4003.6664722504374,6342.399616479528,4.186649728161619,20.351322008195496
2,-28.467282466665274,-28.467282466665274,-427.0092369999791,-0.458801738791327,6387.266666666666,0.3411305271588313,15,0,578.1025309935917,883.2097487510421,8.310183082396366,34.13325153563551
45,-30.193269133333363,-30.193269133333363,-452.8990370000004,-0.8481546634464466,141.4,0.04599743606407478,15,0,119.88177144772025,136.22853744929725,8.195537336663495,63.243741453997934
49,-34.77567979999999,-34.77567979999999,-521.6351969999998,-1.0741353499769377,168.8,0.011592923194614269,15,0,82.46988916291578,124.62594292449344,7.419057752137157,32.90877366200099
11,-35.14808846666233,-35.14808846666233,-527.221326999935,-0.5184581874936713,7892.066666666667,0.3724411558464661,15,0,2017.4795896648827,5587.34534893128,6.282436098980298,76.91238074463357
81,-37.850366333333334,-37.850366333333334,-567.755495,-1.1307328993739172,156.93333333333334,0.021522545799456134,15,0,68.42632722357224,79.35771685368343,6.036208818351992,28.616018795075124
87,-38.07226893333034,-38.07226893333034,-571.0840339999552,-0.5990560490955619,5318.266666666666,0.47018201436734447,15,0,1675.06459261542,3150.9555376563408,5.358986424139642,90.74954802538728
22,-40.02566659999779,-40.02566659999779,-600.3849989999669,-0.6381490306666205,4563.333333333333,0.5272363723877382,15,0,866.8867560478782,1409.687835579901,6.019804847842365,93.60192101410615
64,-41.419870733334086,-41.419870733334086,-621.2980610000113,-0.7080359678720808,4404.8,0.5022070003721102,15,0,3533.5538373373784,5921.688124249128,4.083818381853261,95.36505849771544
128,-45.558372666665605,-45.558372666665605,-683.3755899999841,-0.6872601668796778,5485.0,0.4193490175415804,15,0,5595.457173375241,6204.305300286587,6.932883401223726,45.16784435040272
19,-46.73392179999852,-46.73392179999852,-701.0088269999778,-0.6444985388910983,5286.2,0.41740248699326477,15,0,967.5111477785193,954.84828795583,8.048713777476383,45.64924555619104
5,-47.398871866666305,-47.398871866666305,-710.9830779999945,-0.8397007267062849,4799.733333333334,0.4025137001956421,15,0,411.61867442490444,488.47400854672486,6.268354317947871,47.47757927026026
70,-49.57498886666477,-49.57498886666477,-743.6248329999715,-0.6394099613776043,5742.4,0.42471562924329825,15,0,893.7223459127405,1704.7372589401648,7.099168475674732,75.95545617638436
145,-49.83476213333168,-49.83476213333168,-747.5214319999752,-0.5870561330225833,5504.466666666666,0.41764612811685536,15,0,410.12007024374583,620.5911578870287,6.968398524576298,66.56996059620894
26,-49.85875553333354,-49.85875553333354,-747.8813330000031,-0.5078180936855292,5404.933333333333,0.4950849462498751,15,0,4254.387740391501,7307.821983124693,7.737016984270813,92.65140503691497
144,-50.27538306666601,-50.27538306666601,-754.1307459999902,-0.7628700828573047,4465.0,0.4525796878528933,15,0,388.73552893319055,449.7344146732752,6.738979562125013,55.93076884503874
50,-51.63510479999796,-51.63510479999796,-774.5265719999694,-0.6293205045682164,5256.266666666666,0.4315682477468622,15,0,623.0936849927377,997.3687179738782,6.790702238380261,67.10801021214857
100,-54.78340019999957,-54.78340019999957,-821.7510029999935,-0.7858754472935592,4661.466666666666,0.4812136611866193,15,0,1640.2123359005598,1836.9947268302549,6.435269734462529,58.882704547363
75,-55.052289066666,-55.052289066666,-825.7843359999899,-0.763577145330238,4020.8,0.32808936690487794,15,0,210.73297226523854,119.47168015655862,5.999241554852229,32.69241604718499
33,-55.35350340000041,-55.35350340000041,-830.3025510000062,-0.8984014519549767,3283.2,0.5689138815550076,15,0,744.8967684161884,505.41104394252017,4.20817222926015,81.41018063667731
109,-55.587574066665546,-55.587574066665546,-833.8136109999832,-0.6115450492586302,5128.933333333333,0.4790761251231081,15,0,3447.603014300023,4421.7929238465795,8.753928360046967,70.62309487097319
108,-57.89976266666679,-57.89976266666679,-868.4964400000018,-0.9191278367859218,4670.6,0.45913591897566075,15,0,6959.304981113375,5739.487725953665,4.939342052766924,44.30871773493226
136,-62.077944799999955,-62.077944799999955,-931.1691719999993,-0.7749893904714453,3458.0666666666666,0.5571512055002886,15,0,14700.797748002633,7939.060626971831,8.464220496589604,71.58036365613295
119,-63.367707933332554,-63.367707933332554,-950.5156189999883,-0.7513917493877516,3403.5333333333333,0.5891741284557587,15,0,1115.2794351566042,923.2151098462507,5.147804294843036,91.95771750703585
84,-63.640745266666244,-63.640745266666244,-954.6111789999936,-0.8989439305971094,3434.9333333333334,0.5530361740167982,15,0,1544.7173686705635,1069.3315130819306,6.281736256461317,71.61033283189741
103,-64.74961453333238,-64.74961453333238,-971.2442179999857,-0.8451804326319504,4696.4,0.33869663697779534,15,0,9204.496890841394,3579.08129952088,8.558503460994828,20.13452496609668
146,-65.66581566666585,-65.66581566666585,-984.9872349999878,-0.7823195306188466,3389.8,0.5899161361331956,15,0,5671.825843109104,4338.094444206505,5.106927553772016,93.18685114607729
142,-67.33825940000031,-67.33825940000031,-1010.0738910000047,-0.6626705423422129,3532.6,0.5170954612691554,15,0,261.1710043053892,178.7923419909877,8.658450109135533,76.01192672523862
101,-67.70788493333465,-67.70788493333465,-1015.6182740000198,-1.3113651877846306,3157.6,0.4465266819832609,15,0,11413.060639083831,4550.5910211061,4.229084604080362,38.08628329137396
94,-67.93513313333227,-67.93513313333227,-1019.0269969999841,-0.948013422002759,3236.133333333333,0.5775588880269428,15,0,1574.0485219668512,820.5953379023096,6.165782097546529,81.14466023543392
23,-71.79851426666634,-71.79851426666634,-1076.977713999995,-0.8830670569398534,3135.0,0.49282109205253766,15,0,600.0103910074129,229.60256279415646,8.223561704901883,55.50168183949751
90,-71.96489266666667,-71.96489266666667,-1079.47339,-0.7444412962173463,3581.733333333333,0.6047027514700255,15,0,591.7449427683421,433.6614212648697,8.488792165033107,91.84728267282317
93,-73.77920179999992,-73.77920179999992,-1106.6880269999988,-0.874361260318301,3512.733333333333,0.5293638621920665,15,0,2761.47003362219,1374.6504391358978,6.913870337468772,59.031515296656714
143,-73.97847113333336,-73.97847113333336,-1109.6770670000003,-1.1080600842254145,3079.5333333333333,0.4745262450863615,15,0,11000.351062733698,3554.06620481741,4.758497124706027,43.90037171003267
72,-74.45575559999938,-74.45575559999938,-1116.8363339999908,-0.7788177292207287,2958.866666666667,0.3439090585286199,15,0,211.78667517285757,83.9868807640904,7.329630455485059,39.477930442266455
48,-75.07394906666762,-75.07394906666762,-1126.1092360000143,-0.8268519211045653,1995.6,0.289396097455188,15,0,169.407536473302,81.70720383157482,7.297400011666304,66.89035374510291
80,-76.0488577333305,-76.0488577333305,-1140.7328659999573,-0.7980698683263157,4480.4,0.5506881854436669,15,0,1061.8636534212824,1182.171568143348,5.511490937677853,94.40253142773165
91,-76.06181273333381,-76.06181273333381,-1140.927191000007,-0.7449308215155759,3885.6,0.6058868426216807,15,0,963.7229169582079,643.9925260897725,7.844763361498336,84.66302798495991
102,-78.54118726666572,-78.54118726666572,-1178.1178089999858,-0.6793065796582971,4203.333333333333,0.5596187084122378,15,0,733.4798835785629,555.3249992554994,8.724231803632449,77.75799165350914
149,-81.05941633333309,-81.05941633333309,-1215.8912449999964,-0.7398494495954643,4587.866666666667,0.5421654843035476,15,0,4724.864952100386,3236.1697960824717,8.357067791194433,61.06443494683852
8,-82.6146805999997,-82.6146805999997,-1239.2202089999955,-1.0744848959330089,2981.0,0.4493800988031599,15,0,985.3488274622523,204.85365883993612,7.187055807218455,39.39838033470102
121,-83.29221926666698,-83.29221926666698,-1249.3832890000047,-0.8944489336909751,3299.4,0.5285218679636934,15,0,1281.6785461583286,563.3540906299069,6.9215964739359634,59.41731027595597
57,-83.30158493333325,-83.30158493333325,-1249.5237739999986,-1.1808335152451837,2981.8,0.43369878755795405,15,0,562.5293549316463,144.32767106082747,4.894011602933062,39.8745054800775
129,-86.10152253333314,-86.10152253333314,-1291.5228379999971,-1.091511856583198,2920.5333333333333,0.40594314097435563,15,0,5402.957825804466,981.1798144853956,8.913717896262632,29.43765282434586
21,-89.04611246666681,-89.04611246666681,-1335.6916870000023,-0.965134113943201,3147.0,0.5118786129552518,15,0,719.8615425345646,237.50700522074882,8.547144370262753,58.74450782526708
39,-89.55181233333356,-89.55181233333356,-1343.2771850000033,-0.9392159082895009,3662.266666666667,0.5101221268655912,15,0,1036.2327476507578,552.066921306117,6.789854129088344,50.737670349433195
113,-93.40095013333345,-93.40095013333345,-1401.0142520000018,-0.8533996967014702,3287.3333333333335,0.6312678128862677,15,0,1623.569886084764,871.1935079872525,8.468137483494578,98.64171009447381
130,-93.47912486666743,-93.47912486666743,-1402.1868730000115,-0.8893220213614342,3130.3333333333335,0.5760377378156178,15,0,413.28326390107924,155.36812391541537,8.242160184393562,79.255078464087
13,-97.36894659999992,2.6310534000000887,39.46580100000133,0.05554555186904545,131.4,0.0008323883786503382,15,0,85.90920987423388,7698.504204214603,4.749855264979927,79.14962965410237
120,-99.41985866666673,0.5801413333332671,8.702119999999006,0.013697420810910335,139.66666666666666,0.0008784379594387006,15,0,68.97813955794895,5979.55749077105,5.0231141559859225,36.19833672822263
126,-99.92602913333369,-99.92602913333369,-1498.8904370000052,-1.1978568150560303,2886.8,0.4183582766695703,15,0,4354.72644567433,773.90184726382,5.898126162002841,37.7301272943437
71,-100.93751346666662,-0.9375134666666215,-14.062701999999323,-0.021954084678570438,132.26666666666668,0.0008266807526640701,15,0,60.04499050950922,4958.897530287249,7.610380041399946,21.42991213701979
140,-103.82717479999978,-103.82717479999978,-1557.4076219999968,-0.9991955814934017,3020.133333333333,0.4725189322693647,15,0,750.3648918060042,172.24510578675947,8.6071644246455,47.89053731874988
62,-109.43783273333335,-109.43783273333335,-1641.5674910000002,-1.0395526691338008,3865.266666666667,0.483708216173924,15,0,15734.245930806024,5071.711023553257,7.659526473683419,38.20979260863616
125,-109.72166973333327,-109.72166973333327,-1645.825045999999,-0.8071701213952381,2247.3333333333335,0.4062826616769114,15,0,196.9683943599516,79.65243023924512,6.122869876150917,97.34448245991791
74,-112.42645873333285,-112.42645873333285,-1686.3968809999928,-1.1107519810996809,3438.133333333333,0.37221096398099524,15,0,6857.9067491553,1199.8852532403123,7.610670205136603,20.69839760830739
46,-131.8632282000005,-131.8632282000005,-1977.9484230000076,-0.9972647684387715,3051.266666666667,0.5516233064154507,15,0,541.078039947376,136.4714516105074,8.512196599877656,70.04298926258797
32,-137.89356593333343,-137.89356593333343,-2068.4034890000016,-1.2201392441826466,2262.6666666666665,0.3981099147109936,15,0,8630.480884402074,766.7333360021358,4.568053920539907,29.649205088609982
88,-169.87561673333389,-169.87561673333389,-2548.134251000008,-1.059220413219556,2716.733333333333,0.5914707095772854,15,0,1125.8055655434034,212.76069661154875,7.703993397213436,83.81795313367229
53,-180.87566973333335,-180.87566973333335,-2713.1350460000003,-0.9980346320236687,2600.4,0.4543185494961335,15,0,4752.868230530767,760.8121130982939,8.985510920596942,63.137684931526856
123,-200.0,0.0,0.0,0.0,0.0,0.0,15,0,55.30312581517604,8168.867920752132,8.457844958828325,25.936140116265605
115,-203.1263562666676,-203.1263562666676,-3046.895344000014,-1.283610508472166,1766.2666666666667,0.4657985948691952,15,0,1952.1033420855133,164.5290310706197,4.0821062933539345,47.95250913297056
92,-206.93681320000042,-206.93681320000042,-3104.0521980000062,-1.0611305402234033,2385.266666666667,0.6182145010616898,15,0,909.2348021944276,143.33149738685688,8.91939736743348,92.88335962367606
132,-211.11837833333408,-211.11837833333408,-3166.7756750000112,-1.1565413921142134,1762.4,0.4719861179466603,15,0,6184.354425270608,520.5163267362534,4.121643263718822,48.76483682888039
6,-215.40969486666646,-215.40969486666646,-3231.1454229999968,-1.131707746420574,1962.7333333333333,0.46719685855987597,15,0,1334.4722850711237,100.5671673727607,7.557734211340122,44.18000447342525
16,-218.88827680000034,-218.88827680000034,-3283.324152000005,-1.0465114619634104,2057.866666666667,0.6409821258121448,15,0,1622.3142685035991,148.71237064139785,7.209846838655675,95.71883511613007
133,-235.3604552666662,-235.3604552666662,-3530.406828999993,-0.880990999583146,2048.9333333333334,0.6190531206022762,15,0,714.7908461718032,65.79632921154051,6.867075789312761,84.07456915944186
99,-255.34900233333295,-255.34900233333295,-3830.2350349999942,-1.092863538540253,2211.733333333333,0.41607535850843536,15,0,1109.3536576462448,58.672212547234224,7.920538778417505,34.1893175683217
59,-260.12658220000026,-260.12658220000026,-3901.898733000004,-1.0856886633046723,2094.133333333333,0.6961903934446421,15,0,1626.1579145401513,140.31559440088114,8.826255535305556,93.91811213414354
78,-263.3995161333338,-263.3995161333338,-3950.9927420000067,-1.1582743816899403,2414.6666666666665,0.5658787427906894,15,0,1093.6275759267746,135.8485806199305,8.764597635536385,70.82152648798271
51,-264.9123118666667,-264.9123118666667,-3973.6846780000005,-1.1627513288920333,1693.4,0.48641997880570337,15,0,11828.840017118619,686.2519653359981,6.829007272532402,48.2635920543279
82,-267.49123386666645,-267.49123386666645,-4012.3685079999964,-1.0719589742917228,1365.1333333333334,0.6359615974713755,15,0,15811.722069449635,913.1075143507504,4.885397454626279,97.23920944886689
105,-279.4125995333334,-279.4125995333334,-4191.188993000001,-1.1277685236993327,1920.5333333333333,0.5291288660953681,15,0,1878.626664646066,109.99112944065357,8.72424061575097,55.159774192404505
52,-282.13078693333387,-282.13078693333387,-4231.961804000008,-1.0806942274792724,2006.4666666666667,0.4811412477506857,15,0,1323.672206598265,96.50977816417982,5.4004680627023625,54.45617726370464
139,-282.159854666667,-282.159854666667,-4232.397820000005,-1.2272146524924368,1818.6,0.469615652431579,15,0,1624.1109511498203,87.35670779489553,5.673819494626033,47.13954379298084
28,-304.66458260000013,-304.66458260000013,-4569.968739000002,-1.2762028356079982,1164.8,0.3907985133956868,15,0,11647.806296092856,237.4951243514963,6.2971693966560975,30.908696843484897
35,-324.45557526666636,-324.45557526666636,-4866.833628999995,-1.1555656332788815,1357.5333333333333,0.6450156283622994,15,0,6002.278394460215,281.11875293774796,5.202467575413367,85.80446954945451
14,-327.2835756666667,-327.2835756666667,-4909.253635000001,-1.0469326060242803,1826.4,0.5447375571244227,15,0,16306.084116806256,970.4767888168896,6.368359441053219,61.86235803433721
135,-350.37597613333315,-350.37597613333315,-5255.639641999997,-1.1149985220499776,1383.9333333333334,0.6002419485586435,15,0,16494.843485420646,701.644214793309,6.913154892348029,76.76697669802958
68,-361.02616546666627,-361.02616546666627,-5415.392481999994,-1.1112955841401524,1354.0666666666666,0.4286551863048381,15,0,13488.873409173026,390.70552849681013,8.10820598155836,39.82107663837454
76,-363.7143763333341,-363.7143763333341,-5455.715645000011,-1.2152377859241696,1416.6,0.48720618090830964,15,0,3539.8798205416897,131.5214832316923,4.495078552611909,48.98185032244171
63,-364.98147093333387,-364.98147093333387,-5474.722064000008,-0.9701764716032686,1080.6666666666667,0.6650435098136993,15,0,9634.677651148491,317.90875096224715,7.953618299529987,96.1269992601776
4,-369.2671585333335,-369.2671585333335,-5539.007378000002,-1.0636409002146539,1372.6666666666667,0.6494593098596692,15,0,10239.926223395689,416.2642438311077,6.94310091387116,88.78293388342091
137,-385.09498973333297,-385.09498973333297,-5776.424845999994,-1.1947921511146467,1132.0,0.38948965161983584,15,0,11084.873769333168,142.88394345685165,8.123285675971266,24.68664581741061
0,-402.7484480000001,-402.7484480000001,-6041.2267200000015,-1.2836418923248831,1252.2666666666667,0.4314455926013338,15,0,2305.668647066504,57.08480243181669,5.3751465918455965,37.85685905190582
61,-417.3800013333336,-417.3800013333336,-6260.700020000004,-1.127694870852311,1180.8,0.5951765524565016,15,0,17640.754304735547,560.952418844169,7.594235170501182,78.79089940682717
27,-438.9143119333331,-438.9143119333331,-6583.714678999997,-1.0570694438571173,1063.5333333333333,0.5325012749548216,15,0,3015.8241251477903,83.07962466917763,4.834574031333465,68.40990861929504
73,-471.54931033333355,-471.54931033333355,-7073.239655000003,-1.081711793850946,947.4666666666667,0.4065216213252524,15,0,10719.184113922913,141.94605865590145,4.566893165459451,28.979252776215326
69,-527.5379664,-527.5379664,-7913.069495999999,-1.1201974065396292,1108.2666666666667,0.5211780267539358,15,0,7100.966085036027,154.3633923850011,8.712597218005898,59.513577338581584
86,-528.1937795999999,-528.1937795999999,-7922.906693999998,-1.1254043636117308,973.9333333333333,0.4078088644048751,15,0,13963.526106372292,175.18804577141213,6.557556642740056,30.723372389792118
111,-588.3369534666662,-588.3369534666662,-8825.054301999993,-1.0163924873329462,668.9333333333333,0.6465997953151293,15,0,19220.836734601042,74.65904058806588,5.300052058085386,88.12392974743767
83,-629.2822802666662,-629.2822802666662,-9439.234203999993,-1.1150315965107758,1018.4,0.45954681661933783,15,0,10989.438078463741,162.56366030178143,8.040233626911602,44.07525990438447
110,-640.8272693999995,-640.8272693999995,-9612.409040999994,-0.980267325359004,1010.8666666666667,0.6062829665962706,15,0,17493.737317257506,397.8408074651054,4.730907223444339,97.72842717181322
20,-749.782211133333,-749.782211133333,-11246.733166999995,-1.0826460570898446,778.1333333333333,0.4690218421132924,15,0,12991.512939023925,125.0575938325233,8.853144616439112,39.04870205667787
98,-818.4447166666665,-818.4447166666665,-12276.670749999997,-1.0112087279467916,971.4666666666667,0.49687134670458766,15,0,5089.743755265563,82.71732843483365,5.334370375357508,62.537233669637416
44,-903.0337226666664,-903.0337226666664,-13545.505839999996,-0.9922042239620787,900.0666666666667,0.4676263729680005,15,0,5735.456290703422,58.93585143387729,8.188709854769378,45.398381795379954
36,-989.0073056666673,-989.0073056666673,-14835.10958500001,-0.9069816675859333,915.2,0.5933622027474318,15,0,6580.9865077584545,83.16137806315275,8.621971572369546,78.4337698648034
77,-1081.5598715999997,-1081.5598715999997,-16223.398073999997,-0.9673234436035387,919.0666666666667,0.5409460987074122,15,0,12861.500321113888,129.63993331277177,7.920445439649236,63.0916420610777
12,-1310.5804180666669,-1310.5804180666669,-19658.706271000003,-1.0227039275036938,773.5333333333333,0.5465184944618613,15,0,11921.30583106396,103.58838235697017,6.780350681317067,58.64179902663057
10,-3014.262872666666,-3014.262872666666,-45213.94308999999,-0.9878941422984587,655.2666666666667,0.572670851428107,15,0,17567.42218989335,66.74646488411919,7.6283086058716245,58.708939465955396
